id	document	label
179461527	탈코르셋은 사회가 정한 여성성이 아닌 사람으로서 나를 마주하는 첫 걸음입니다.	0
179499535	베이스바리톤 길병민님 낭독이라해서 밀리의 서재 가입했습니다. 너무 기대됩니다	0
179484839	밀리는 히가시노 망작들만 모아놨네..	0
115480876	끼 워 맞 추 기. 페미 냄 새	0
179527556	좆국의 시간같운개 책으로 나오다니 밀리너와도 안녕이다	0
179527556	구라치는 법에 있어서의 영원한 고전!!!	0
179527556	언젠가 한번 뵙는다면 손 한번 꼭 잡고 싶습니다... 동시대인으로 참으로 죄송합니다...	0
179527556	밀리의 서재 계속 구독하고싶구나!! 조국 화이팅!!	0
179527017	관련책 보니까 페미들이 테러하고 갔네요.	0
17955231	책을 읽어도 이해 못하는것들은 책 이해 능력이 많이 부족한듯~탈코를 강요라하다니 대단~	0
179527209	나의 이야기 우리의 이야기	0
179527556	조국욕하는 모든 사람들에게 불합리와 불공정과 손가락질이 임하길...	0
179527556	조국 화이팅. 기다리겠습니다 검찰 개혁 완성하고 기다리겠습니다.	0
179472777	신체가 젊으면 뭐하나 정신이 수구 꼬무륵통인데	0
179527209	사실적인 이야기. 한국 남자들의 필독서.	0
17955231	처음으로 텀블벅 후원했던 책. 여기에서도 더 자주 읽을 수 있어서 좋다.	0
179527556	법을 왜곡 하는 판사와 검사	0
179531217	책 냈다고 다 믿지 말고 저자를 잘 보시길. 뇌과학자가 아니라 단월드가 낳은 선무당.	0
179527556	눈물 콧물...혼자 훌쩍이며 읽었다. 아무것도 해주지 못한 미안함에...많은 빚을 졌다.	0
179527556	이런걸 책이라고.. 시간아깝다	0
179536997	썼던 이지성 작가네요? 저라면 다른 책 읽겠습니다. 시간 낭비였네요,	0
179548661	마르크스 사고방식으로 자본주의를 설명한책, 재탕그만하고 출판계에서 없어졌으면 하는 최악의책	0
3216749	차라투스트라여 말하지마라 머리아프다.	0
179489792	결혼 할 여자가 필요하지만 그 여자의 인권엔 관심없는 이야기	0
179563810	좋은말인건 알겠는데 와닿지않아요.	0
179565244	인물들이 입체적이지 않아요 모든 사람이 같은 톤으로 지루한 대사를 늘어놓는 연극을 보는듯.	0
179566551	이 책을 욕한다고 책을 안읽는 열등감을 가진 사람이 아니란다. 이 작가가 만든 프레임이다.	0
179567051	용의자 x의 헌신. 제목과 내용이 찰떡이다.	0
179566551	하~음(하품). 결국 이 또한 작가의 돈벌이일 뿐. 진부하고, 지루하고, 수준이하다.	0
179566551	독서와 글쓰기를 많이 했다고 주장하는데 이 책 어디에서도 그 느낌을 찾을 수 없었다.	0
179572960	오디오북 부탁합니다. 완전 기대가 됩니다.	0
179570650	"24권도 나와라!" 하고 외치고 싶은 사람은 좋아요 눌러주세요!	0
179574062	밀리가 마법의 가을에 들어선건가.	0
179566551	이런 허접한 책이 베스트셀러라니….	0
15684683	응원하고있어요	0
573356	일본스럽다	0
15852716	한번열면멈출수없어	0
15715803	기괴한이야기	0
15879741	시간삭제당함	0
15829761	동기부여가돼요	0
15721173	싸이코패스소설	0
15681936	역시 유발하라리	0
15875680	오오 구님이 읽어주다니	0
15870460	기왕 읽어주시는거 끝까지	0
14593191	눈물이주륵주륵	0
15944887	시작하는 비건들을 위해	0
15732319	넘무서워요	0
15905680	안읽고 태그달지마세요	0
15856125	남는게없음	0
37781063	내가지금뭘본거지	0
23422043	처녀작이라는말이명작망침	0
37781232	실용적 입문서로 훌륭	0
17953455	하라리하라리요오	0
115480910	유튜브100만구독축하	0
37781224	술술읽히는필력	0
115480884	주인공조연다답답	0
42933109	계속히죽이게만드는책	0
15852540	참 따뜻하다	0
179453013	끝나지 않길 바랬음	0
179458649	홍진호목소리에미쳐버려	0
179456492	나에게 필요했던 말들	0
179459529	정말최고에요 김애란작가님	0
15967232	확와닿는건없다	0
179461527	선탈코후정립	0
179462749	오글거리는인스타감성책	0
179461527	탈코르셋 합시다	0
179468419	생각이 많아짐	0
17955231	너무 좋아요	0
179470223	읽다가연휴다보냄	0
179465696	전문가가 팩트만 말해주는데도... 쓰레기라고 하는 놈들은 뭐지?댓글알바?ㅋ	0
179470430	시간에 제한받지말고 시간이 나에게 돈을 벌어다주는 시스템을 창조하기! 가장중요한건 실행력	0
11323768	넷플릭스보니 책으로도 읽고싶어요	0
179471850	대깨문들이 거품 무는거 보니 이 책은 필독이겠다.	0
179471764	진보라고 자처하는 그들이 보기에도 이러면 이 정부와 그 지지층은 얼마나 썩어빠진 것인가?	0
179483545	역시 명예페미 한남	0
15905680	어떤 노력도 한 적 없으면서 어쩌고저쩌고 하는 책	0
179488148	회피형인 나는 지금 이 책에게 내 모든 것을 들켜버려서 이 책도 멀리하고 싶어졌다	0
17955231	내 삶에 변곡점을 준 책	0
17955231	일전에 한 번 봤지만 다시봐도 좋은 책이에요. 책으로 정리돤 걸 볼 수 있어 더 좋네요.	0
179465836	개떡같은 기분에서 소떡같은 기분으로 약간 발전했어요!~	0
179487221	흠.. 딱히 별로.. 인사이트가 없음	0
179495659	불쏘시개, 라면받침	0
283268	아니  sf좀 읽을려고 깔았더니 뭐 하나 서비스 하는게 없네	0
179500105	우리 부디 즐겁게 일하며 잘먹고 잘삽시다	0
179495659	사회에서 젠더불평등이 발생한 원인, 현상, 나아갈 방향에 대해 일깨워 주는 책.	0
179487153	술술 읽히는데 마지막 참고문헌 나무위키에서 좀 깼다 …	0
179527556	종이책 먼저 읽었습니다. 절절한 목소리에 전자책으로 편히 읽기 조금은 미안하네요..	0
179527556	데이터가 아까운 책	0
179527556	아직도 검찰공화국인 대한민국의 슬픈현실!!  조국을 지지하는 수많은 응원이 없었다면...	0
17955231	길게 가자~~!! 우린 할 수 있다.	0
179527556	검찰개혁 꼭 이루어지길 희망합니다	0
179527556	정말 읽고싶은책 감사합니다 이렇게 만날수 있어.진정한 민주주의로 가는길은 힘듭.조국님 ♥	0
179527556	범죄의 시간	0
179472777	ㅎㅎㅎ 소인배...군대나가라...불공정의 아이콘..ㅎㅎ	0
179529115	아프리카 애들 배가 지방축적이라니 , 단백질부족으로인한 부종임 .신뢰도 하락	0
179487153	참고문헌이 나무위키....	0
179527556	대깨문은 정신병이다	0
179527556	가족의 고통을 옆에서 지켜보는 남편은 아빠는 어떤 심정일지 감도 안오네요. 함내세요	0
15906767	이걸 그저 불쾌한 망상증으로 치부하고 넘어갈 수 있는 사고방식이 부럽다. 지극히 현실인데.	0
179527556	얘는 사람인가??	0
179543381	토나온다 진짜	0
179482999	2022 나왔는데 밀리에서 빨리 보고싶네요!!	0
179541770	작가가 뭘 말하려는건지 잘 모르겠음. 이게 왜 베스트셀러인지ㅠㅠ	0
179548882	소씨오페스의 정석..	0
179548661	어릴때 보고 커서는 버려버린 책.  편향된 시선으로 글쓰는 편협한 작가.	0
179470818	50권 51권도 넣어주세요!  애들이 보고 싶다고 난리 입니다ㅜ	0
179545191	우와아!!!!!!!!!!! 다들 읽어주셔서 너무너무 고마워요🥺🤍🤍🤍🤍🤍🤍	0
179553531	감히 이시대의 지성이라 칭하고 싶은 유일하신 분, 그분의 지혜를 엿볼 수 있어 영광입니다	0
179470818	52525252525252525252권 나와라라 52권 보고싶은사람 ❤️꾸욱!	0
179551136	진짜 모르겠다 이사람 글은 어디 인별감성 글 주워온 조합같이 매번 비슷하고 텅빈느낌	0
179555116	사패인척 하는 멍청이들에게 강제로 읽혀주고 싶은 책	0
179545416	남성의 정신은 주류가 되고 여성의 정신은 ‘여성학’에서만 연구되는 사회가 안타깝다.	0
179525817	안녕하세요. 송윤서입니다♡ 들어주시는 구독자분들께 감사드립니다. 매일 좋은꿈 꾸세요~!^^	0
179558510	애거서 크리스티 들어온다 해서 기대했더니 오디오북이라니...ㅜ.ㅜ	0
3132302	책 전체에 라때력과 꼰대력이 가득차있다.	0
179563532	비추천 입니다	0
179566551	자청 욕 한다고 인생 달라지지 않습니다. 정신 승리 하지 마시고 하나라도 실행에 옮겨보세요	0
179566551	마케팅의  승리!!이 책으로 경제적 자유를 얻는 사람은 작가뿐일듯ㅎㅎ	0
179565954	책을 샀다면 후회했을 것 같다.	0
179565954	감정표현이 서툴러서 도움이 될 수 있을 것같아서 봤는데...난해한 느낌이라 읽다 말았어요.	0
7041183	왜케 없는 책이 많은지,,이건심지어 정말 유명한 베스트셀러인데 ㅠ이 어플에 의심드네요	0
179567321	발'뺌' 에 오타있음. 1권, 2권 둘다 뺌 부분이 특수문자처럼 뜨네요.	0
179566551	내 조언대로 행동하더니 월매출 몇천이 되었다'라고 실체없는 결과만 늘어놓은 책..	0
179575124	텍스트로도 읽을 수 있으면 좋겠어요	0
179576017	30권까지 동시에 나오면 좋겠는사람 하트 눌러주세요오오오오	0
15852109	글잘쓰는방법	0
15725503	힘을주는책	0
15108538	딱일본감성	0
573356	여혐오져따리	0
4870377	철학의진짜쓸모	0
15709840	마지막장을위해읽는책	0
15776750	모두의연애	0
15870734	할말참아서속터질때	0
15836737	번역이 안습	0
15907010	요조님 리딩 너무 어색.	0
8034133	금융문맹 탈출	0
15829836	초보투자자 필독서	0
15772078	e북출시해주세요	0
17953953	장편으로나와도좋을듯요	0
18421603	이주란작가는처음인데요	0
15900163	2019년맞냐	0
15856125	제목값못하는책	0
15791076	믿고보는 겨울서점	0
9241549	보고싶다 노쨩	0
15822354	주식 명저 15	0
23421637	법륜스님인줄	0
23421850	청소년때읽을걸	0
16354831	고양이키우면웃음이나와	0
37804567	안이 목소리 왜캐 좋음	0
22300975	리딩북이아니라 거의 인강	0
179456492	어디서많이본듯한내용들	0
179453665	철학과 여행에세이느낌	0
179462295	깊이가얕은책	0
179462979	#꼭오디오북을들으세요	0
179465773	1권만볼껄...	0
179467314	시어머니로봐서 안읽을뻔	0
179466451	#살기가 쉽지않네	0
21249578	뭔 말인지 모르겠는데 왜 마지막 장에서 소름이 끼칠까 이것도 거품일까	0
179486236	김문수가 마지막일 줄 알았는데 짖권이 형이 있었네요. 비싼 냄비 받침대가 필요하다면 추천.	0
179480751	어 이렇게 끝난다고????????	0
15758331	책을 읽어도 쓰레기가 될 수 있다는 걸 몸소 보여주시는 분	0
15834289	도서관에서 빌린책에 밑줄긋고 메모까지하셨다는 부분 읽고 접었습니다...	0
17955231	독서가 431847아 내가 궁금해서 묻는데, 그 경쟁력 갖추면 뭘 얻음? 배나온 쉰소추?	0
15794136	이거랑 꼭두각시살인사건 읽으려고 가입햇는데 없음 이게 왜 없지	0
15906293	메갈어쩌고는 왜나오냐ㅋ 지들이 먼저 메갈찾네 어둠의 메사모 회원들ㅋㅋㅋㅋ	0
179499082	내 책이 나왔어요~	0
179504093	일본책인거 확인하고 그냥 안 읽었어요.	0
179506616	순수해서 더 아름답고 슬픈 동화	0
15562053	재테크 책 찾으러 왔는데 로맨스를 만나버렸고요...?	0
179450975	꼭 읽어보셔야 합니다	0
15623692	한명은 잊으려 애를썼고 한명은 잊지 않으려 애를썼다. 여운이 오래갈 것 같은 소설.	0
516211	어색한 번역과 오타를 볼때마다 책에 대한 신뢰가 뚝뚝 떨어져나간다. 그걸 지적할 방법조차ㄴ	0
179527556	또 이렇게 시간이 흐르겠죠? 이 또한 역사의 한부분이라 생각하고 잊지않겠습니다...	0
179527556	이런 책 말고 제대로 된 책좀 주세요	0
179527556	이딴 책 만드는데 괜히 나무 베지 말고 차라리 조국 트위터 가서 놀아라	0
13874558	미 비포 유'는 '애프터 유'의 이전작인데, 시리즈물인 만큼 첫 작부터 읽고 싶습니다.	0
179527017	이런 사람도 책을 쓰는데 나라고 못 쓸 이유가 없다는 것을 깨닫게 해 준 책	0
179527556	21세기 민주항쟁의 기록서. 검찰이 아무리 칼을 휘둘러도 검찰개혁은 반드시 오게 될것이다	0
179527556	진짜 쇼 하나는 기가 막히다니까	0
179527556	하이에나 검찰의 무자비한 칼춤 반지성  언론의 살기어린 광기 책임과  의무를 던져버린 야당	0
179527556	응원합니다	0
179527209	다시봐도 최고	0
179527556	프레임으로 정신과 시간의 방에 스스로를 가두어 책에서라도 주인공이 되고 싶은 한남자의 소설	0
17955231	누군가에겐 각성제가 될 수도 있을 책 또 누군가에겐 위로가 될 수도 있을 책	0
179527556	이연주전검사의&lt;내가 검찰을 떠난이유>도 함께 읽어야합니다.무소불위타락검찰	0
179490616	목차만 봐도 속이 뻥 뚫린다. 하지만 도태남들은 읽을 생각도 안 하겠지 ㅎ	0
15944887	작가의 ‘비건’에 어떠한 반감도 없었건만.. 본인부터 남의 식습관 존중 좀요 반감오지게생김	0
179536564	정견이 다르다고 여기까지 와서 악플다는 건 본인의 수준이 얼마나 낮은지 증명하는 꼴	0
179536558	역시 범사에 배울점이 많은 이 시대의 진정한 어른이라는 생각이 또 한번 든다	0
17955231	내 삶을 바꿔준 책. 구두를 벗어던지고서야 비로소 넘어지지 않을 수 있었다.	0
5344491	불편한편의점읽고 넘어왔음	0
340440	신난다아! 방탄소년단 보라합니다. 저도 그 선한 영향력 본받을 거에요!	0
179541447	예상했전 반전이었고, 와카코 너무 짜증. 그냥 냅두지 왜 마지막에 이름을 불러서는 ㅉㅉ	0
17955231	우리는 서로의 용기다	0
17955231	책 읽지도 않고 멍청한댓글 쓰는 인간들은 왜 사노	0
179544520	이재명 화이팅!!!응원합니다!!!	0
179545382	마지막줄은 그저 반전을 위한 반전. 아무 개연성이 없음.	0
179548882	석열이보단 이재명 그정도로 석열이는 아니다 알겠니 정신차리자	0
179550230	내가 따라가고 있었던것은 사실 나의 뒷모습이었다.	0
179553643	53권이 끝이라고 하는데... 엔딩이 어떻게 될까?	0
179527556	나중에 대권 도전하세요...응원합니다	0
17955231	공격적으로 받아들이는 분들은 자신이 부정당한다고 생각하는 듯 솔직히 맞는 말  밖에 없음	0
179554244	주인공 진짜ㅡㅡ드라마였음 꺼버렸을듯 망상증에 같이 도라이가 될거같았음	0
4667774	사람이 먼저라 너가 살아있는거다 찬호야	0
179548882	많은 사람들이 이책을 꼭 읽었으면 좋겠어요. 오해와 편견이 감동과 존경으로 바뀔까예요!!!	0
179548882	5년 후 대통령 되어주세요	0
179553908	전자책을 같이 올러주시면 어떨까요?	0
179559215	독서의 목적은 시각을 넓히는 것 아닌가요? 나랑 다른 시각이라고 욕하는 댓글은 안타깝네요	0
179566963	있어야쓰지.,	0
179569714	아 댓글 개.웃.겨	0
179570560	가능하다면 남자 앞에서는 전문 지식이나 권위를 내세우지 말자.' 라니요...	0
179574107	요즘 겉표지가 다 똑같냐	0
179575937	작가 김경미입니다. 독자님들께서 주신 댓글 모두가 저에게 너무 큰 위로가 됩니다. 감사해요	0
14463131	에리히프롬존경해요	0
15850873	언제까지모르고살텐가	0
15852716	후반부에가까워질수록소름	0
15879741	뒤통수맞음	0
15884523	나도부자가될래	0
15903601	불쌍한여인..왕비..	0
15905949	웃픈직장인의나날	0
15905949	세상꿀잼세상공감	0
16114228	그냥귀여워요	0
15904485	진짜너무뻔하다ㅡㅡ	0
15906284	처음부터끝까지같은이야기	0
15906133	너무재밌어서구매각	0
23422034	죽음을다르게보는법	0
37781106	최신베스트다아아아	0
37781232	현기증나요빨리보고싶어요	0
115481138	오오오오오늘은이거다	0
115480884	생각보다 훨씬별로	0
7359589	마무리가 허무..	0
179451884	연애세포가되살아나는듯	0
179451514	정성화라서......	0
3427368	유치해도내십대전부	0
179457186	밀리가이제직구도하네요	0
179456492	어쩌면알지만듣고싶었던	0
179456492	나를괜찮다고다독여주는책	0
1719467	책읽어드립니다	0
15758331	무슨말하는건지모르겠음	0
4829646	BTS추천도서	0
15771463	E북등록해주세요	0
179462178	나도 네 꿈을 꿔.	0
179463622	#따분하고지루한번역	0
179461508	다아는그저그런내용	0
179464103	#성차별적	0
179465140	#역시구병모	0
179465795	오오삼국지다	0
179461515	좋은해석치열한분석	0
179464459	#밤마다들을게	0
179466597	상당히 산만하다	0
179464905	피해자에게 왜 피해자답지 못했냐고 묻는 2차가해자들이 꼭 읽었으면 하는 책...	0
179469071	와닿는 구절을 노트해두었는데, 너무 많아 다시 책이 될까 겁나네요. 최고입니다.	0
179471764	보수든 진보든 막연한 팬덤화는 자칫 그들의 꼭두각시가 될 수 있음.. 중요해 보입니다.	0
179450975	꾸준히 비슷한 논조로 설득력있게 표현하는 능력이 부럽다.	0
179471764	이 책을 읽고 나서야 ..... 왜 문빠들이 그렇게 광신도 처럼 행동했는지 이해했음	0
179471764	문재인과 민주당의 팬덤 정치를 비판하는 서적. 그 지지자들은 감정적으로 욕하기 바쁘다.	0
179486580	목소리는 몰입도가 좋은데 스토리 왜 이렇게 생략하나요 ㅠㅠ	0
179464905	이 책 한 권을 펴내기까지 얼마나 많은 용기가 필요했을지 상상조차 하기 힘들다	0
179488856	가만히 있으면 반이라도 가는데	0
179479865	깊이가 있는것도 아니고 재미가 있는것도  아니고 적당한 짜집기같은 내용입니다.	0
179488864	자기 생각이 99.9퍼센트인 책. 그냥 시간낭비	0
5386573	남편이 군대에서 읽은 이 책으로 나를 십년동안 설득시키는중	0
179494601	그남들 책 인증해줘서 감사...	0
15799425	중2병도 이쯤이면 예술	0
179461527	나는 아직도 처음 머리를 자른 그 순간의 해방감을 잊지 못한다	0
179492447	단숨에 다 읽을 수 있었던 따뜻한 책 내 인생의 숙제는 어떻게 풀어야할까 생각하게 되네요	0
179472777	박근혜키즈.당신의 한계	0
179500105	허휘수 사 랑 해	0
15906208	여기 리뷰들만 봐도 이 책이 왜 나왔나 알게됨 모르는 남이 연애 안하겠다는데 난리났다..	0
179487221	개념만 있을 뿐 통찰은 안보여서 아쉽다.	0
179502667	작가가 한국인인가본데 써놓고도 창피했나보네요 가명쓴거보니	0
179518404	49는 어따가 빼돌렸냐	0
179495654	우리나라에 페미니스트가 생기는 이유를 찬호가 잘 설명해주네^^ 기특해요	0
179527556	연대기순으로 잘 정리되어 있으니, 비판하고 싶으신 분들도 일독을 권합니다.	0
179503923	나와 있고... 제우스는 역대 그리스 로마 신화 중에 가장 아말테이아를 잘 부려먹는것 같다	0
179527556	앞장서서 돌던진 사람들, 인간임을 증명할 수 있는 마지막 기회다. 조국의 시간에 답하라.	0
179527556	읽고 싶었는데 금방 올라와서 읽었네요. 잘 읽었습니다.	0
179470952	집,학교,직장에서 반박하기 위해, 세상이 누구를 위해 세팅되어있는가를 고민할 때 읽는다.	0
179527556	끝까지 버텨 주세요 가족 모두 버텨 주어 나중에 증언해 주세요 살아내셔야 해요	0
179527556	이런 내용도 없는 쓰레기책이 서비스 되다니?!	0
179497625	그래도 살아줬으면 좋겠으니까	0
179527556	조국 개인의 문제였다면 겪지 않아도 될 일이었다!!! 검찰개혁 가즈아~!!!!!	0
627202	종교는 집단 망상이다. 이처럼 설득적인 말이 또 있을까 싶다.	0
179527209	세상의 모든 자매들이 단단해지고 안전해지고 행복해지길	0
179548158	내 직장생활이 생각나서 웃었다가, 슬펐다가, 어쩐지 마음이 몽글몽글 따뜻해졌다.	0
179548661	거꾸로 읽어도 왼쪽으로 기운	0
179545382	마케팅에 낚여버린것 같음.	0
179548661	머가리가 깨져야 읽을 수 있다는 전설의 씂렚깂책!	0
179544520	이재명은 합니다.	0
179548661	검찰이 계좌 들여다봤다고 국민들 선동하셨죠 확실하다는 증거는 어디에 있습니까 비겁합니다	0
179548684	번역이 쉽게 안된건지 잘 넘어가지지 않았음	0
179548661	싫으면 읽지말고 가면되지 수구 토착왜구 숭배하는 것들은 현실에선 찍소리 못하면서  ㅉㅉㅉ	0
179545416	나는 평생 외로웠지만 결코 혼자가 아니었다. 나와같은 일을 겪고 있을 모든 자매들에게 추천	0
179553022	아귀찜을 당분간 쳐다도 보지않을 것 같다	0
179527556	아직 갈길이  먼 대한민국의  검찰  현실	0
179554233	현재와 과거의 시간차이가 읽을수록 좁혀지면서 긴장감을 놓을수없고 그 연출이 신박했던 책	0
179545689	성 고정관념을 그대로 얘기해주는 것 같다..	0
179548882	과거를 기억하고 서민을 위한 정책을 펼치는 모습이 존경스럽습니다. 순식간에 다 읽었어요	0
179548882	이런 사람이 또 있을까요 대통령 될때까지 응원합니다!	0
179553908	진짜 전자책좀...	0
179565562	주인공 철이 ~     이미 본거네.. 난 이소설을 어디서 봤을까 ㅠㅠ	0
179568149	아쉽네요. 세상을 다 아실 필요는 없지만, 오른쪽 눈으로도 세상을 보셨으면.	0
179566551	전형적인사기꾼의 책 돈버는방법으로 꾸민 기만자 책팔이 우리나라가 힘들때 마다 돌아오는사기꾼	0
15846344	배고파져요	0
15520446	역시귀욤뮈소	0
15864900	짬짬이보기좋은단편	0
15654895	빨강머리앤읽고싶어짐	0
7225563	명문장이있는책	0
4919021	인간은다변태야	0
4017073	멍해졌어요	0
3234117	한편의 영화를 본듯	0
15854360	오 정재승 박사답네	0
3317761	삶에 큰 도움	0
15749044	한국에서여자란	0
15889355	사랑하는이에게 선물	0
409076	e북으로출시요망	0
15893772	장수할 것 같은 책	0
15984018	폰트가독성최악	0
15906293	쓸데없는 사설이 너무많다	0
15907010	잔잔하게위로해주네요	0
15759674	허망한 결말	0
15905680	여성혐오가 만연한 세상	0
15969103	잘나가다넘어짐	0
15075788	유머를모르는꼰대의훈장질	0
14247171	내자존감은내가지킨닭	0
22301191	벌써 두 번째 읽고 있음	0
15856125	내얘기같아요	0
15896273	결말찜찜함	0
15856125	제목만 좋았던 책	0
15856125	읽는 것 자체가 시간낭비	0
15893447	진짜살벌하게재밌음	0
20278151	다 읽어주는 건줄알았는데	0
23418315	분석만말고이해해줘	0
179451575	신박한 아이디어!	0
37804567	따뜻한온도의책	0
15661422	마음이아파요	0
37818455	이북 만들어주세요	0
15945428	이북검수누가했냐오타개많아	0
179458549	뻔하지않고재밌다	0
179456492	한페이지 읽고 울컥하더라	0
5677964	윤영은작가 추천해요	0
15678779	뭐야 단숨에읽혀 대에박	0
179459452	#효린리딩북	0
15895738	이동우리딩은별로	0
4244145	21권 시급	0
179454378	위로와 용기를 주는 책	0
179454422	인생을바꾸고싶다면	0
37781137	이게이렇게끝난다고?	0
179462063	어떻게살아야할까	0
179462749	재밌게힐링한	0
179462586	#시리즈중가장 근거없는	0
179464105	술술읽혀요	0
179463135	잠중록 최고!	0
179463782	이것도읽다맒	0
179463134	완전빠져버렸어	0
179464905	WithPou	0
179465253	어떻게 41권이나 나왔지	0
179466996	#약간 지루	0
179465696	청와대분들필독서	0
179471763	선택적 정의. 왕관의 무게를 감당하지 못한 범인, 아니 속물의 변명.	0
179471850	이승만이 위인으로 적혀있다는 댓글을 보고. 이 책을 선택했습니다 ^^	0
3317761	주례사가 부인한테만 모든 배려와 행동 마음가짐을 강요하는 느낌이네요.	0
179471764	대가리 깨진 분들 더 깨지게  하는 띵작.	0
115480876	예시가 여성피해 위주이고 대처법이라는게 너무 1차원적이란 느낌이네요	0
179462493	니체의 책인데 톨스토이가 설명되어있네요	0
14505405	그남들과 어쩔수 없이 대화해야 한다면, 이 책을 참고하면 좋을 듯	0
7358405	‘다시보니 선녀’ 라는말에 가장 적합하다	0
179485566	악플말고 책 내용 반박좀 해봐 ㅋㅋㅋ무식하긴.	0
179486236	구조적으로 정권의 타락을 명료하게 설명한 책입니다. 비판적 지성의 등대입니다.	0
179486236	내로남불에 대한 팩트폭행..  내가 하면 정의 남이 하면 적폐.. 주위에 대깨문들에게 권장	0
7189926	e북지원부탁드려요 간절히 읽고싶습니다..	0
1470516	이북서비스 요청드립니다~ㅠㅠ	0
15690046	읽자마자 뒤에서 누가 벽돌로 내리친 것 같이 기절하듯 잠 들었어요 불면증에 좋은 책!	0
17955231	좋은작품입니다	0
17955231	언제 어디서나 영원히 존중받는 사람으로 남기 위하여.	0
179466450	 위대한 인물에게는 목표가 있고 평범한 사람에게는 소망만 있다 ㅡ워싱턴어빙 '	0
179496414	소개가 너무 이상해 유괴미화나 순진한 성인 남자 똑똑하고 어린여자애 클리셰는 아니길 바람	0
179499765	논란있는 사람이 책까지...	0
179464723	1권 영블론드데드 2권 12송이 백합 3권 치사량 4권 예쁘고 빨간~	0
179501708	악~이건 아니잖아요 이렇게 끝내면 어쩌자는 거에요 작가님~이러지마요 빨리 번외편 가져와요	0
179497625	곤이의 아가미는 강하의 답답한 숨통을 트이게 해 주는 존재.	0
14505405	설득해야 한다는 잠재적 요구에 시달렸다면 이 책을 읽으세요 무식한 자는 당신 탓이 아닙니다	0
179466450	응 다음 갭투자꾼	0
17955231	여자라면 한번쯤 읽어봐야 하는 책	0
17953956	좌우나 진보·보수 등 진영과 상관없이 읽어보면 느낄 점이 많은 책	0
179527556	왜곡해석해서 조국님을 아프게한 검찰 벌 받아라!!! 조국(가족)님은 무죄다!!!	0
17955232	면접 때 화장은 안하냐는 말을 듣지 않는 세상을 위해.	0
179525818	비오는날 듣는데요. 무서워요..	0
17955232	모든 10대이상 여자들이 읽어봐야 할 책	0
179527556	냄비 받침대용 최적 도서	0
179527209	진짜 너무너무 공감가서 한번에 쪼로로록 다 읽었습니다. 밀리짱 ㅠ,ㅠ	0
179527209	당연한 것들이 사실 당연하지 않다고 말하는 책, 심지어 만화책이라 부담없이 읽었습니다	0
179527556	깨문이들은 본인 생각과 다르면 전부 적폐고 일베임ㅋㅋ 아무튼 일베임	0
179527556	당신의 데이터를 가장 무가치하게 낭비하는 책 1위	0
179527556	포브스 선정 거짓과 선동으로 당신의 시간을 가치없게 만드는 책 1위	0
179527556	도대체 표창장이 뭐가 잘못된 건지 궁금해서 읽었다 이제 더 자세히 검찰개혁의 필요를 알았다	0
179527556	너무 몰랐다. 미안합니다.	0
179527556	조국의 시간은 감방에서 부터 시작이다. 아직 시작도 안한 시간인셈.	0
179527556	너무너무 미안하고 너무너무 감사합니다 가족의 고통으로 얼마나 아파하시는지 느껴집니다 💕	0
179527556	당신에게 내가 그리고 우리가 민주주의의 부채를 안게 되었습니다. 고맙습니다	0
179527556	난 늘 지지한다.	0
179535001	언제나 명쾌하고 통쾌한 모습 기대합니다. 현실과 타협하지 않고. 현실에 주저앉지 않고.	0
179538942	나는 너무 울어서 몸이 아팠다 엄마가 제목에 있어서 읽을까말까 고민했다 엄마는 슬프니까…	0
179543881	김해준의 목소리 넣자고 의견 주신 분 저 지금 무릎꿇고 감사인사 드리고 있습니다.	0
179527556	빨리 깜빵가자	0
179548661	책 구독 서비스에 왠 태극기 부대들인지	0
179548661	유시민 얼굴 보기 싫은데 이 책 좀 그만 추천해주세요	0
179548661	뭣모르고 읽으면 혹하지만 독자의 지식이 늘수록 철없던 젊었던 작가의 치우친 사고였음을 확인	0
179554252	뭔소리야 결국 자기의 찌질함을 드러내는 책인가	0
179557157	누구에게도 이해받지 못할 걸 알고있기에 말을 아끼는 사람은 어느정도 공감하고 위로도 받을책	0
179557779	제목에 이끌려서 읽기 시작했는데 탈코일기와 B의 일기 쓰신 작가님이라 반가웠다	0
179472777	책은 읽어보고 욕하는거임?그저 진영논리에 빠져 한쪽만이 정답이라 생각하고 까고보는 수듄..	0
179545689	남자 키 보지 말라고 하자마자 덮어버림	0
15803051	Pes24는 1,2,3권도 있던데, 1,2,3권도 등록해주면 좋겠네요.	0
179554252	뒤쳐지는게 두렵다면 스스로 발전하세요.	0
179548882	언론에 의해 만들어진 여론으로 악마가 된 사람. 그의 억울함을 더 많은 사람이 알아주기를	0
179567051	트릭을 미리 예상한다는게 불가능에 가깝다고 생각합니다 초반부터 꼼꼼히 읽으면 충격이 두배	0
179566551	약간 편의점에서 파는 사탕꽃다발 느낌…알맹이는 있지만 포장이 화려하게 느껴지네요.	0
179567320	이거 1권  무료로  읽고  끝나는게  꼭  구라마치가  영업하는것같은느낌 ㅋㅋㅋㅋ	0
179575068	제발 표지좀ㅋㅋ달러구트나 불편한 편의점 처럼 똑같이 하지좀 마라 무슨 ㅋㅋㅋ너무 다똑같아	0
